track_id,playlist_id,date_added,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4r0GVpjSsKSR1biv4fOoa5,00riJCYiVJ1yptAXtv2h6k,2017-05-10T03:09:25Z,Me and Your Mama,Childish Gambino,0.557,0.461,5,-11.796,1,0.0342,0.00952,0.0405,0.0708,0.291,117.999,audio_features,4r0GVpjSsKSR1biv4fOoa5,spotify:track:4r0GVpjSsKSR1biv4fOoa5,https://api.spotify.com/v1/tracks/4r0GVpjSsKSR1biv4fOoa5,https://api.spotify.com/v1/audio-analysis/4r0GVpjSsKSR1biv4fOoa5,379227,3
78ECvz2vs1obDkLdbMEdJK,00riJCYiVJ1yptAXtv2h6k,2017-05-10T04:09:43Z,Driving to Hawaii,Summer Salt,0.334,0.635,7,-4.906,1,0.0407,0.728,1.59e-05,0.261,0.299,186.714,audio_features,78ECvz2vs1obDkLdbMEdJK,spotify:track:78ECvz2vs1obDkLdbMEdJK,https://api.spotify.com/v1/tracks/78ECvz2vs1obDkLdbMEdJK,https://api.spotify.com/v1/audio-analysis/78ECvz2vs1obDkLdbMEdJK,188184,3
02t0a1rmItzyIhNNThYRcG,00riJCYiVJ1yptAXtv2h6k,2017-05-10T04:46:55Z,YAMS,starRo,0.771,0.524,7,-9.759,0,0.505,0.0497,0,0.193,0.525,120.237,audio_features,02t0a1rmItzyIhNNThYRcG,spotify:track:02t0a1rmItzyIhNNThYRcG,https://api.spotify.com/v1/tracks/02t0a1rmItzyIhNNThYRcG,https://api.spotify.com/v1/audio-analysis/02t0a1rmItzyIhNNThYRcG,260664,4
1venpPIzDTmjPBSVsM1IhB,00riJCYiVJ1yptAXtv2h6k,2017-05-15T05:19:57Z,"Out Of Body (feat. Kilo Kish, Zebra Katz & Imani Vonshà)",Gorillaz,0.779,0.585,7,-10.363,1,0.108,0.012,0.0163,0.106,0.624,120.08,audio_features,1venpPIzDTmjPBSVsM1IhB,spotify:track:1venpPIzDTmjPBSVsM1IhB,https://api.spotify.com/v1/tracks/1venpPIzDTmjPBSVsM1IhB,https://api.spotify.com/v1/audio-analysis/1venpPIzDTmjPBSVsM1IhB,224480,4
2b4SSorCTQ2VzmllaeWuuT,00riJCYiVJ1yptAXtv2h6k,2017-06-02T06:11:04Z,YOU'RE THE ONE,KAYTRANADA,0.824,0.396,2,-9.663,1,0.332,0.0323,0.00289,0.108,0.252,118.053,audio_features,2b4SSorCTQ2VzmllaeWuuT,spotify:track:2b4SSorCTQ2VzmllaeWuuT,https://api.spotify.com/v1/tracks/2b4SSorCTQ2VzmllaeWuuT,https://api.spotify.com/v1/audio-analysis/2b4SSorCTQ2VzmllaeWuuT,227707,4
10FU0Xm3HQgUH9w2KQAtTk,00riJCYiVJ1yptAXtv2h6k,2017-05-29T02:16:58Z,BonBon,omniboi,0.697,0.759,5,-7.908,0,0.0501,0.113,0.195,0.0701,0.848,140.03,audio_features,10FU0Xm3HQgUH9w2KQAtTk,spotify:track:10FU0Xm3HQgUH9w2KQAtTk,https://api.spotify.com/v1/tracks/10FU0Xm3HQgUH9w2KQAtTk,https://api.spotify.com/v1/audio-analysis/10FU0Xm3HQgUH9w2KQAtTk,202489,4
7uCWAhAVOR487BVKlRf9kp,00riJCYiVJ1yptAXtv2h6k,2017-05-19T05:00:48Z,Let My Baby Stay,Amandla Stenberg,0.545,0.352,10,-6.988,0,0.0354,0.353,0.338,0.0729,0.221,102.204,audio_features,7uCWAhAVOR487BVKlRf9kp,spotify:track:7uCWAhAVOR487BVKlRf9kp,https://api.spotify.com/v1/tracks/7uCWAhAVOR487BVKlRf9kp,https://api.spotify.com/v1/audio-analysis/7uCWAhAVOR487BVKlRf9kp,144933,4
5WYivzNuvVtVeNs5ETZlV2,00riJCYiVJ1yptAXtv2h6k,2017-05-26T02:41:43Z,The Ghost,Boys Age,0.619,0.699,6,-5.109,1,0.0299,0.259,0.664,0.138,0.527,118.836,audio_features,5WYivzNuvVtVeNs5ETZlV2,spotify:track:5WYivzNuvVtVeNs5ETZlV2,https://api.spotify.com/v1/tracks/5WYivzNuvVtVeNs5ETZlV2,https://api.spotify.com/v1/audio-analysis/5WYivzNuvVtVeNs5ETZlV2,237698,4
07sDCjAW38IRt72EkMhqaK,00riJCYiVJ1yptAXtv2h6k,2017-05-28T16:39:05Z,We Still Are Together,Boys Age,0.774,0.543,4,-5.673,0,0.0819,0.369,0.881,0.104,0.551,82.962,audio_features,07sDCjAW38IRt72EkMhqaK,spotify:track:07sDCjAW38IRt72EkMhqaK,https://api.spotify.com/v1/tracks/07sDCjAW38IRt72EkMhqaK,https://api.spotify.com/v1/audio-analysis/07sDCjAW38IRt72EkMhqaK,205285,4
3up0UpcpmU5dzPppIwmqXm,00riJCYiVJ1yptAXtv2h6k,2017-05-28T16:39:14Z,Sour,Boys Age,0.762,0.568,8,-4.553,0,0.0339,0.407,0.821,0.12,0.368,107.8,audio_features,3up0UpcpmU5dzPppIwmqXm,spotify:track:3up0UpcpmU5dzPppIwmqXm,https://api.spotify.com/v1/tracks/3up0UpcpmU5dzPppIwmqXm,https://api.spotify.com/v1/audio-analysis/3up0UpcpmU5dzPppIwmqXm,192710,4
4KDVWd4zUHrfJHyuOuvLJP,00riJCYiVJ1yptAXtv2h6k,2017-05-28T15:47:46Z,Plants,Crumb,0.494,0.406,11,-10.725,0,0.0416,0.607,0.53,0.122,0.219,81.067,audio_features,4KDVWd4zUHrfJHyuOuvLJP,spotify:track:4KDVWd4zUHrfJHyuOuvLJP,https://api.spotify.com/v1/tracks/4KDVWd4zUHrfJHyuOuvLJP,https://api.spotify.com/v1/audio-analysis/4KDVWd4zUHrfJHyuOuvLJP,191904,4
7HXfMFsrVmUQqjhBuLsZtY,00riJCYiVJ1yptAXtv2h6k,2017-05-30T19:13:17Z,Machinist,Japanese Breakfast,0.566,0.722,9,-7.294,0,0.0392,0.0186,0.145,0.408,0.142,125.026,audio_features,7HXfMFsrVmUQqjhBuLsZtY,spotify:track:7HXfMFsrVmUQqjhBuLsZtY,https://api.spotify.com/v1/tracks/7HXfMFsrVmUQqjhBuLsZtY,https://api.spotify.com/v1/audio-analysis/7HXfMFsrVmUQqjhBuLsZtY,217240,4
6plT7nFGiXKSBP9HFSI4ef,00riJCYiVJ1yptAXtv2h6k,2017-05-31T04:17:09Z,Chum,Earl Sweatshirt,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,audio_features,6plT7nFGiXKSBP9HFSI4ef,spotify:track:6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/tracks/6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/audio-analysis/6plT7nFGiXKSBP9HFSI4ef,243773,4
7uCWAhAVOR487BVKlRf9kp,0HxFI5dOlKztf38T9sa0cF,2017-06-02T06:05:03Z,Let My Baby Stay,Amandla Stenberg,0.545,0.352,10,-6.988,0,0.0354,0.353,0.338,0.0729,0.221,102.204,audio_features,7uCWAhAVOR487BVKlRf9kp,spotify:track:7uCWAhAVOR487BVKlRf9kp,https://api.spotify.com/v1/tracks/7uCWAhAVOR487BVKlRf9kp,https://api.spotify.com/v1/audio-analysis/7uCWAhAVOR487BVKlRf9kp,144933,4
4KDVWd4zUHrfJHyuOuvLJP,0HxFI5dOlKztf38T9sa0cF,2017-06-02T06:05:09Z,Plants,Crumb,0.494,0.406,11,-10.725,0,0.0416,0.607,0.53,0.122,0.219,81.067,audio_features,4KDVWd4zUHrfJHyuOuvLJP,spotify:track:4KDVWd4zUHrfJHyuOuvLJP,https://api.spotify.com/v1/tracks/4KDVWd4zUHrfJHyuOuvLJP,https://api.spotify.com/v1/audio-analysis/4KDVWd4zUHrfJHyuOuvLJP,191904,4
7HXfMFsrVmUQqjhBuLsZtY,0HxFI5dOlKztf38T9sa0cF,2017-06-02T06:05:17Z,Machinist,Japanese Breakfast,0.566,0.722,9,-7.294,0,0.0392,0.0186,0.145,0.408,0.142,125.026,audio_features,7HXfMFsrVmUQqjhBuLsZtY,spotify:track:7HXfMFsrVmUQqjhBuLsZtY,https://api.spotify.com/v1/tracks/7HXfMFsrVmUQqjhBuLsZtY,https://api.spotify.com/v1/audio-analysis/7HXfMFsrVmUQqjhBuLsZtY,217240,4
6plT7nFGiXKSBP9HFSI4ef,0HxFI5dOlKztf38T9sa0cF,2017-06-02T06:05:17Z,Chum,Earl Sweatshirt,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,audio_features,6plT7nFGiXKSBP9HFSI4ef,spotify:track:6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/tracks/6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/audio-analysis/6plT7nFGiXKSBP9HFSI4ef,243773,4
38nqV0MzbqP7ZxsIHbKu31,0HxFI5dOlKztf38T9sa0cF,2017-06-03T16:29:59Z,Bambi,Jidenna,0.748,0.623,5,-5.08,1,0.0285,0.109,0,0.15,0.21,105.045,audio_features,38nqV0MzbqP7ZxsIHbKu31,spotify:track:38nqV0MzbqP7ZxsIHbKu31,https://api.spotify.com/v1/tracks/38nqV0MzbqP7ZxsIHbKu31,https://api.spotify.com/v1/audio-analysis/38nqV0MzbqP7ZxsIHbKu31,250000,4
6gtNiLJNLBcV0P6Juenstp,0HxFI5dOlKztf38T9sa0cF,2017-06-01T18:41:55Z,Biking (Solo),Frank Ocean,0.64,0.548,7,-6.965,1,0.147,0.543,3.1e-06,0.303,0.181,148.077,audio_features,6gtNiLJNLBcV0P6Juenstp,spotify:track:6gtNiLJNLBcV0P6Juenstp,https://api.spotify.com/v1/tracks/6gtNiLJNLBcV0P6Juenstp,https://api.spotify.com/v1/audio-analysis/6gtNiLJNLBcV0P6Juenstp,212495,4
3IkeXMj4KomsT7ZdMmF8Pg,0HxFI5dOlKztf38T9sa0cF,2017-06-03T16:30:39Z,Lavender (Take 2),The Beach Boys,0.365,0.0936,10,-18.522,0,0.0426,0.853,0,0.165,0.204,78.385,audio_features,3IkeXMj4KomsT7ZdMmF8Pg,spotify:track:3IkeXMj4KomsT7ZdMmF8Pg,https://api.spotify.com/v1/tracks/3IkeXMj4KomsT7ZdMmF8Pg,https://api.spotify.com/v1/audio-analysis/3IkeXMj4KomsT7ZdMmF8Pg,82841,4
1LGqJ3nvxpVXDWpEzq4DJD,0HxFI5dOlKztf38T9sa0cF,2017-06-04T03:43:57Z,All of Me,Billie Holiday,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,audio_features,1LGqJ3nvxpVXDWpEzq4DJD,spotify:track:1LGqJ3nvxpVXDWpEzq4DJD,https://api.spotify.com/v1/tracks/1LGqJ3nvxpVXDWpEzq4DJD,https://api.spotify.com/v1/audio-analysis/1LGqJ3nvxpVXDWpEzq4DJD,181440,5
4112NftD4CoiRpf203YgkS,0HxFI5dOlKztf38T9sa0cF,2017-06-06T05:32:13Z,Like You'll Never See Me Again Remix (feat. Ludacris),Alicia Keys,0.64,0.684,0,-7.074,1,0.0499,0.297,0,0.183,0.495,128.027,audio_features,4112NftD4CoiRpf203YgkS,spotify:track:4112NftD4CoiRpf203YgkS,https://api.spotify.com/v1/tracks/4112NftD4CoiRpf203YgkS,https://api.spotify.com/v1/audio-analysis/4112NftD4CoiRpf203YgkS,237893,4
1eQBEelI2NCy7AUTerX0KS,0HxFI5dOlKztf38T9sa0cF,2017-06-06T05:41:58Z,Ultralight Beam,Kanye West,0.596,0.393,8,-8.714,1,0.383,0.637,0,0.539,0.36,107.425,audio_features,1eQBEelI2NCy7AUTerX0KS,spotify:track:1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/tracks/1eQBEelI2NCy7AUTerX0KS,https://api.spotify.com/v1/audio-analysis/1eQBEelI2NCy7AUTerX0KS,320680,4
1G9THLIpOxR0mra5AUvHAA,0HxFI5dOlKztf38T9sa0cF,2017-06-13T01:02:29Z,Boyish,Japanese Breakfast,0.227,0.457,2,-7.459,1,0.0299,0.0979,0.000447,0.189,0.371,106.727,audio_features,1G9THLIpOxR0mra5AUvHAA,spotify:track:1G9THLIpOxR0mra5AUvHAA,https://api.spotify.com/v1/tracks/1G9THLIpOxR0mra5AUvHAA,https://api.spotify.com/v1/audio-analysis/1G9THLIpOxR0mra5AUvHAA,213987,4
4XlLkFmkeAOOtMM3qs8m2V,0HxFI5dOlKztf38T9sa0cF,2017-06-15T06:31:59Z,Age + Self Esteem: A Funhouse Mirror,Kilo Kish,0.693,0.656,1,-8.55,0,0.083,0.0939,0.00306,0.183,0.284,119.948,audio_features,4XlLkFmkeAOOtMM3qs8m2V,spotify:track:4XlLkFmkeAOOtMM3qs8m2V,https://api.spotify.com/v1/tracks/4XlLkFmkeAOOtMM3qs8m2V,https://api.spotify.com/v1/audio-analysis/4XlLkFmkeAOOtMM3qs8m2V,166000,4
1h2LHhmyAXi8tPNLi806JA,0HxFI5dOlKztf38T9sa0cF,2017-06-15T06:33:47Z,"Shadow Man (feat. Phoelix, Smino & Saba)",Noname,0.611,0.454,0,-7.436,0,0.201,0.469,1.52e-06,0.189,0.444,93.004,audio_features,1h2LHhmyAXi8tPNLi806JA,spotify:track:1h2LHhmyAXi8tPNLi806JA,https://api.spotify.com/v1/tracks/1h2LHhmyAXi8tPNLi806JA,https://api.spotify.com/v1/audio-analysis/1h2LHhmyAXi8tPNLi806JA,311000,4
1HueUI7zrnVukIJAAjBBeh,0HxFI5dOlKztf38T9sa0cF,2017-06-15T07:00:19Z,Spell It Out,Toro y Moi,0.76,0.698,0,-5.599,0,0.0614,0.0213,0.00292,0.0537,0.859,112.036,audio_features,1HueUI7zrnVukIJAAjBBeh,spotify:track:1HueUI7zrnVukIJAAjBBeh,https://api.spotify.com/v1/tracks/1HueUI7zrnVukIJAAjBBeh,https://api.spotify.com/v1/audio-analysis/1HueUI7zrnVukIJAAjBBeh,174413,4
5iWUBYHqmf82C9tl8UNGtg,0HxFI5dOlKztf38T9sa0cF,2017-06-21T07:24:09Z,casanova.,Denitia and Sene,0.684,0.402,9,-7.334,0,0.03,0.024,0.882,0.0815,0.484,93.982,audio_features,5iWUBYHqmf82C9tl8UNGtg,spotify:track:5iWUBYHqmf82C9tl8UNGtg,https://api.spotify.com/v1/tracks/5iWUBYHqmf82C9tl8UNGtg,https://api.spotify.com/v1/audio-analysis/5iWUBYHqmf82C9tl8UNGtg,237560,4
1ZEpge1j4gAi4R7pU9oor5,0HxFI5dOlKztf38T9sa0cF,2017-06-21T07:24:30Z,Sunny Duet (feat. the Mind),Noname,0.56,0.463,7,-9.601,1,0.421,0.775,0,0.128,0.896,155.711,audio_features,1ZEpge1j4gAi4R7pU9oor5,spotify:track:1ZEpge1j4gAi4R7pU9oor5,https://api.spotify.com/v1/tracks/1ZEpge1j4gAi4R7pU9oor5,https://api.spotify.com/v1/audio-analysis/1ZEpge1j4gAi4R7pU9oor5,162490,4
25FeM2rqMbcySLJ4dxS2iU,0HxFI5dOlKztf38T9sa0cF,2017-06-21T07:24:38Z,Bye Bye Baby,Noname,0.518,0.382,6,-12.976,1,0.451,0.843,1.67e-05,0.11,0.496,82.827,audio_features,25FeM2rqMbcySLJ4dxS2iU,spotify:track:25FeM2rqMbcySLJ4dxS2iU,https://api.spotify.com/v1/tracks/25FeM2rqMbcySLJ4dxS2iU,https://api.spotify.com/v1/audio-analysis/25FeM2rqMbcySLJ4dxS2iU,169242,4
0v9Wz8o0BT8DU38R4ddjeH,0HxFI5dOlKztf38T9sa0cF,2017-06-27T07:38:48Z,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,audio_features,0v9Wz8o0BT8DU38R4ddjeH,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,304607,4
1a2sYpCigIOnj3OPvPk4rF,0HxFI5dOlKztf38T9sa0cF,2017-07-05T09:21:33Z,Treat Me Like Fire,LION BABE,0.646,0.69,6,-7.207,1,0.0833,0.239,0.00321,0.654,0.319,91.971,audio_features,1a2sYpCigIOnj3OPvPk4rF,spotify:track:1a2sYpCigIOnj3OPvPk4rF,https://api.spotify.com/v1/tracks/1a2sYpCigIOnj3OPvPk4rF,https://api.spotify.com/v1/audio-analysis/1a2sYpCigIOnj3OPvPk4rF,249893,4
1C6ZvjS6v0eQewUo8qcDng,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T01:07:05Z,Lottery,Kali Uchis,0.728,0.539,2,-5.769,1,0.0525,0.0289,2.06e-06,0.325,0.33,95.019,audio_features,1C6ZvjS6v0eQewUo8qcDng,spotify:track:1C6ZvjS6v0eQewUo8qcDng,https://api.spotify.com/v1/tracks/1C6ZvjS6v0eQewUo8qcDng,https://api.spotify.com/v1/audio-analysis/1C6ZvjS6v0eQewUo8qcDng,206658,4
2BydLQAh7CUIFvSEqAMc4x,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T07:59:53Z,If You Want Me to Stay,Sly & The Family Stone,0.843,0.48,11,-11.574,0,0.0492,0.28,0.000782,0.108,0.762,101.993,audio_features,2BydLQAh7CUIFvSEqAMc4x,spotify:track:2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/tracks/2BydLQAh7CUIFvSEqAMc4x,https://api.spotify.com/v1/audio-analysis/2BydLQAh7CUIFvSEqAMc4x,180493,4
2qRpAQoH3aaDTppBN7j0JL,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:00:07Z,Love's In Need Of Love Today,Stevie Wonder,0.631,0.348,5,-14.169,0,0.0292,0.719,1.14e-06,0.132,0.444,98.7,audio_features,2qRpAQoH3aaDTppBN7j0JL,spotify:track:2qRpAQoH3aaDTppBN7j0JL,https://api.spotify.com/v1/tracks/2qRpAQoH3aaDTppBN7j0JL,https://api.spotify.com/v1/audio-analysis/2qRpAQoH3aaDTppBN7j0JL,425867,4
46CA1H0T1r7u5lDUtVveAh,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:00:14Z,FUCKING YOUNG / PERFECT,"Tyler, The Creator",0.233,0.705,5,-6.928,1,0.0928,0.0319,6.52e-05,0.185,0.352,74.102,audio_features,46CA1H0T1r7u5lDUtVveAh,spotify:track:46CA1H0T1r7u5lDUtVveAh,https://api.spotify.com/v1/tracks/46CA1H0T1r7u5lDUtVveAh,https://api.spotify.com/v1/audio-analysis/46CA1H0T1r7u5lDUtVveAh,401573,4
1pGAvZo2axYXAXYiSeYEqY,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:00:18Z,911 / Mr. Lonely,"Tyler, The Creator",0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,audio_features,1pGAvZo2axYXAXYiSeYEqY,spotify:track:1pGAvZo2axYXAXYiSeYEqY,https://api.spotify.com/v1/tracks/1pGAvZo2axYXAXYiSeYEqY,https://api.spotify.com/v1/audio-analysis/1pGAvZo2axYXAXYiSeYEqY,255653,4
1AUA7JlrARv430PUJRK0Lp,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:00:38Z,American Boyfriend,Kevin Abstract,0.463,0.698,1,-4.456,1,0.0368,0.0215,4.65e-06,0.238,0.351,93.072,audio_features,1AUA7JlrARv430PUJRK0Lp,spotify:track:1AUA7JlrARv430PUJRK0Lp,https://api.spotify.com/v1/tracks/1AUA7JlrARv430PUJRK0Lp,https://api.spotify.com/v1/audio-analysis/1AUA7JlrARv430PUJRK0Lp,238249,4
3C8JVq811dJBtOQx0LktPZ,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:29:06Z,Nobody Knows You [When You're Down And Out],Otis Redding,0.662,0.299,1,-13.503,1,0.0359,0.823,3.86e-06,0.0571,0.509,77.485,audio_features,3C8JVq811dJBtOQx0LktPZ,spotify:track:3C8JVq811dJBtOQx0LktPZ,https://api.spotify.com/v1/tracks/3C8JVq811dJBtOQx0LktPZ,https://api.spotify.com/v1/audio-analysis/3C8JVq811dJBtOQx0LktPZ,190640,3
4Y4Gd3ty8uut6Qw43c7yJc,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T08:34:09Z,(Sittin' On) The Dock Of The Bay,Otis Redding,0.486,0.312,2,-13.522,1,0.0533,0.726,1.59e-06,0.0601,0.598,205.917,audio_features,4Y4Gd3ty8uut6Qw43c7yJc,spotify:track:4Y4Gd3ty8uut6Qw43c7yJc,https://api.spotify.com/v1/tracks/4Y4Gd3ty8uut6Qw43c7yJc,https://api.spotify.com/v1/audio-analysis/4Y4Gd3ty8uut6Qw43c7yJc,166827,4
6NREFqnqDyj6aUxqQLodMp,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T09:00:45Z,Space Foreva,Low Leaf,0.378,0.442,5,-11.188,1,0.0715,0.585,0.000261,0.086,0.192,140.069,audio_features,6NREFqnqDyj6aUxqQLodMp,spotify:track:6NREFqnqDyj6aUxqQLodMp,https://api.spotify.com/v1/tracks/6NREFqnqDyj6aUxqQLodMp,https://api.spotify.com/v1/audio-analysis/6NREFqnqDyj6aUxqQLodMp,220620,4
3gyHKzhzSRB6kGtlOZz5OD,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T09:10:15Z,Pupper,Daydreams,0.351,0.929,0,-4.912,1,0.0555,0.411,0.832,0.116,0.577,159.702,audio_features,3gyHKzhzSRB6kGtlOZz5OD,spotify:track:3gyHKzhzSRB6kGtlOZz5OD,https://api.spotify.com/v1/tracks/3gyHKzhzSRB6kGtlOZz5OD,https://api.spotify.com/v1/audio-analysis/3gyHKzhzSRB6kGtlOZz5OD,174000,3
4lBeuxRpQJFpSaFdmAc9oa,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T10:18:16Z,Do You Want to Find Out,Lisa Sonoda,0.284,0.201,4,-18.332,1,0.0376,0.982,0.618,0.102,0.132,82.377,audio_features,4lBeuxRpQJFpSaFdmAc9oa,spotify:track:4lBeuxRpQJFpSaFdmAc9oa,https://api.spotify.com/v1/tracks/4lBeuxRpQJFpSaFdmAc9oa,https://api.spotify.com/v1/audio-analysis/4lBeuxRpQJFpSaFdmAc9oa,171825,1
5a1iittoF2YZSwqq8SJe2U,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T10:18:26Z,Only Yours,Lisa Sonoda,0.435,0.105,7,-17.695,1,0.0341,0.976,0.619,0.103,0.209,94.966,audio_features,5a1iittoF2YZSwqq8SJe2U,spotify:track:5a1iittoF2YZSwqq8SJe2U,https://api.spotify.com/v1/tracks/5a1iittoF2YZSwqq8SJe2U,https://api.spotify.com/v1/audio-analysis/5a1iittoF2YZSwqq8SJe2U,197368,4
0y5AQnBxRnntXBDiXrQ5sE,7EFWm7Mjy6GLJHOEgKEblM,2017-07-05T11:48:43Z,The Not Real Lake,Loving,0.498,0.695,8,-7.786,1,0.0744,0.604,0.457,0.0596,0.335,84.76,audio_features,0y5AQnBxRnntXBDiXrQ5sE,spotify:track:0y5AQnBxRnntXBDiXrQ5sE,https://api.spotify.com/v1/tracks/0y5AQnBxRnntXBDiXrQ5sE,https://api.spotify.com/v1/audio-analysis/0y5AQnBxRnntXBDiXrQ5sE,186060,4
5wTVNpi5WDByxBgKgUE6MU,7EFWm7Mjy6GLJHOEgKEblM,2017-07-06T07:13:21Z,Supermodel,SZA,0.612,0.442,6,-8.874,1,0.289,0.651,0,0.26,0.253,119.235,audio_features,5wTVNpi5WDByxBgKgUE6MU,spotify:track:5wTVNpi5WDByxBgKgUE6MU,https://api.spotify.com/v1/tracks/5wTVNpi5WDByxBgKgUE6MU,https://api.spotify.com/v1/audio-analysis/5wTVNpi5WDByxBgKgUE6MU,181120,5
6cdAs0byLnsoPHTWuqx149,7EFWm7Mjy6GLJHOEgKEblM,2017-07-07T23:36:01Z,Road Head,Japanese Breakfast,0.54,0.674,4,-8.734,1,0.0296,0.0978,0.156,0.147,0.165,95.036,audio_features,6cdAs0byLnsoPHTWuqx149,spotify:track:6cdAs0byLnsoPHTWuqx149,https://api.spotify.com/v1/tracks/6cdAs0byLnsoPHTWuqx149,https://api.spotify.com/v1/audio-analysis/6cdAs0byLnsoPHTWuqx149,195107,4
6fTdcGsjxlAD9PSkoPaLMX,7EFWm7Mjy6GLJHOEgKEblM,2017-07-08T06:47:23Z,Sunday Candy,Donnie Trumpet & The Social Experiment,0.511,0.596,0,-6.56,1,0.224,0.53,0,0.0798,0.554,158.063,audio_features,6fTdcGsjxlAD9PSkoPaLMX,spotify:track:6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/tracks/6fTdcGsjxlAD9PSkoPaLMX,https://api.spotify.com/v1/audio-analysis/6fTdcGsjxlAD9PSkoPaLMX,226014,4
4SYjDNRcH29PX1XYrotAqI,7EFWm7Mjy6GLJHOEgKEblM,2017-07-08T21:55:29Z,Dancin Closer to the Edge,Johnny Goth,0.45,0.378,11,-17.845,1,0.0476,0.668,0.47,0.0533,0.165,190.038,audio_features,4SYjDNRcH29PX1XYrotAqI,spotify:track:4SYjDNRcH29PX1XYrotAqI,https://api.spotify.com/v1/tracks/4SYjDNRcH29PX1XYrotAqI,https://api.spotify.com/v1/audio-analysis/4SYjDNRcH29PX1XYrotAqI,208421,3
2kSb3wYSOV996xA2NSmpck,7EFWm7Mjy6GLJHOEgKEblM,2017-07-15T08:54:56Z,Melting,Kali Uchis,0.573,0.481,8,-7.775,1,0.0357,0.182,0.0793,0.106,0.305,115.28,audio_features,2kSb3wYSOV996xA2NSmpck,spotify:track:2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/tracks/2kSb3wYSOV996xA2NSmpck,https://api.spotify.com/v1/audio-analysis/2kSb3wYSOV996xA2NSmpck,208854,4
6m6R6O2BOZDCNymhJ45spI,7EFWm7Mjy6GLJHOEgKEblM,2017-07-15T08:57:02Z,Loner,Kali Uchis,0.722,0.675,1,-5.61,0,0.0775,0.873,0.118,0.305,0.507,120.012,audio_features,6m6R6O2BOZDCNymhJ45spI,spotify:track:6m6R6O2BOZDCNymhJ45spI,https://api.spotify.com/v1/tracks/6m6R6O2BOZDCNymhJ45spI,https://api.spotify.com/v1/audio-analysis/6m6R6O2BOZDCNymhJ45spI,212000,4
6tEFQlUTTe48XqC9IJiK1o,7EFWm7Mjy6GLJHOEgKEblM,2017-07-15T09:07:46Z,Landing / Up In The Hills,Space Captain,0.237,0.658,0,-7.884,1,0.0515,0.0258,0.0686,0.705,0.222,129.722,audio_features,6tEFQlUTTe48XqC9IJiK1o,spotify:track:6tEFQlUTTe48XqC9IJiK1o,https://api.spotify.com/v1/tracks/6tEFQlUTTe48XqC9IJiK1o,https://api.spotify.com/v1/audio-analysis/6tEFQlUTTe48XqC9IJiK1o,181323,4
4hbqTCFQ0REWJkEAFMPGNT,7EFWm7Mjy6GLJHOEgKEblM,2017-07-15T09:15:52Z,Self Portrait of a New Yorker,James Tillman,0.408,0.257,11,-13.421,1,0.0363,0.921,0.896,0.215,0.34,134.279,audio_features,4hbqTCFQ0REWJkEAFMPGNT,spotify:track:4hbqTCFQ0REWJkEAFMPGNT,https://api.spotify.com/v1/tracks/4hbqTCFQ0REWJkEAFMPGNT,https://api.spotify.com/v1/audio-analysis/4hbqTCFQ0REWJkEAFMPGNT,191383,3
